match_id,my_team,team1_gold,team2_gold,gold_diff,gold_leading_team,my_team_ahead_gold,team1_kills,team2_kills,kill_diff,kill_leading_team,my_team_ahead_kills,my_team_win,winner
LA1_1633931362,100,17453,18385,-932,200,False,5,8,-3,200,False,False,200
LA1_1635409828,100,17424,17186,238,100,False,8,7,1,100,True,True,100
LA1_1641326260,100,17175,16726,449,100,False,8,4,4,100,True,True,100
LA1_1637266012,200,17584,14924,-2660,100,False,9,4,-5,100,True,False,100
LA1_1636749804,100,15657,14781,876,100,False,3,2,1,100,True,True,100
LA1_1632482595,200,14500,15780,1280,200,False,2,3,1,200,False,True,200
LA1_1635569311,200,17357,15710,-1647,100,False,6,4,-2,100,True,True,200
LA1_1635423399,200,17095,17188,93,200,False,6,7,1,200,False,False,100
LA1_1635827646,200,16699,16992,293,200,False,5,6,1,200,False,True,200
LA1_1634041601,200,17877,16496,-1381,100,False,8,3,-5,100,True,True,200
LA1_1641270858,100,15137,16707,-1570,200,False,2,6,-4,200,False,False,200
LA1_1641297750,100,16934,18718,-1784,200,False,6,9,-3,200,False,True,100
LA1_1640323712,200,17428,15703,-1725,100,False,7,5,-2,100,True,True,200
LA1_1630612986,200,17020,15195,-1825,100,False,7,3,-4,100,True,False,100
LA1_1631552421,200,18283,18319,36,200,False,7,9,2,200,False,True,200
LA1_1632520821,100,17082,13652,3430,100,False,5,1,4,100,True,True,100
LA1_1631965751,100,18690,17816,874,100,False,11,9,2,100,True,False,200
LA1_1638834594,100,16792,17282,-490,200,False,6,7,-1,200,False,False,200
LA1_1631979459,100,15158,18795,-3637,200,False,3,12,-9,200,False,False,200
LA1_1638256866,200,15888,17609,1721,200,False,6,8,2,200,False,True,200
LA1_1627953156,200,16503,16166,-337,100,False,3,4,1,200,False,False,100
LA1_1643493227,100,16659,15895,764,100,False,6,3,3,100,True,False,200
LA1_1643361589,200,16754,16354,-400,100,False,7,4,-3,100,True,False,100
LA1_1643992438,200,15466,17258,1792,200,False,2,5,3,200,False,True,200
LA1_1643184283,200,19003,16691,-2312,100,False,8,8,0,0,False,False,100
LA1_1643034305,100,16210,16098,112,100,False,5,4,1,100,True,False,200
LA1_1642876548,100,19331,16080,3251,100,False,13,5,8,100,True,True,100
LA1_1643981666,100,17395,15900,1495,100,False,6,4,2,100,True,True,100
LA1_1643721597,100,16156,17915,-1759,200,False,3,8,-5,200,False,False,200
LA1_1642847398,100,16560,15469,1091,100,False,5,2,3,100,True,True,100
LA1_1643968387,100,14795,17644,-2849,200,False,1,5,-4,200,False,True,100
LA1_1644090009,200,18481,15820,-2661,100,False,10,4,-6,100,True,True,200
LA1_1643682982,200,18262,15039,-3223,100,False,7,2,-5,100,True,False,100
LA1_1643621099,100,19856,15509,4347,100,False,15,5,10,100,True,True,100
LA1_1643353570,200,17653,17151,-502,100,False,8,7,-1,100,True,True,200
LA1_1643860816,100,17256,15748,1508,100,False,9,5,4,100,True,True,100
LA1_1644097527,100,17487,19375,-1888,200,False,9,12,-3,200,False,False,200
LA1_1643465935,200,19438,15623,-3815,100,False,12,4,-8,100,True,False,100
LA1_1643372809,200,18140,14273,-3867,100,False,9,1,-8,100,True,False,100
LA1_1643162530,200,18565,15101,-3464,100,False,12,3,-9,100,True,False,100
